:ID,title,codes,:LABEL
en1132,"Hay fever","",Item
en1133,"Pollinosis","",Item
en1134,"Perennial allergic rhinitis","",Item
en1135,"Ozena","",Item
en1136,"Chronic sore throat","",Item
en1137,"Enlargement of tonsils","",Item
en1138,"Enlargement of adenoids","",Item
en1139,"Laryngoplegia","",Item
en1140,"Paralysis of glottis","",Item
en1141,"Paradoxical vocal fold dysfunction","",Item
en1142,"laryngospasm","",Item
en1143,"Peripharyngeal abscess","",Item
en1144,"Quinsy","",Item
en1145,"Abscess of tonsil","",Item
en1146,"Peritonsillar cellulitis","",Item
en1147,"Emphysematous bleb","",Item
en1148,"Panacinar emphysema","",Item
en1149,"Idiosyncratic asthma","",Item
en1150,"Late onset asthma","",Item
en1151,"Bronchiolectasis","",Item
en1152,"mucoviscidosis","",Item
en1153,"Asymptomatic cystic fibrosis","",Item
en1154,"Influenza","1E30-1E32",Item
en1155,"infectious pneumonia","",Item
en1156,"Pneumonitis","CA70-CA7Z",Item
en1157,"bronchopneumonia due to bacteria other than S. pneumoniae and H. influenzae","",Item
en1158,"Bronchopneumonia due to H. influenzae","",Item
en1159,"Bronchopneumonia due to S. pneumoniae","",Item
en1160,"Pneumonia due to streptococcus, group B","",Item
en1161,"bronchopneumonia due to viruses other than influenza viruses","",Item
en1162,"empyema","",Item
en1163,"pyopneumothorax","",Item
en1164,"with tuberculosis","1B10-1B1Z",Item
en1165,"Black lung","",Item
en1166,"Anthracosis","",Item
en1167,"Anthracosilicosis","",Item
en1168,"Coalworker lung","",Item
en1169,"with tuberculosis","1B10-1B1Z",Item
en1170,"Asbestosis","",Item
en1171,"with tuberculosis","1B10-1B1Z",Item
en1172,"allergic alveolitis and pneumonitis due to inhaled organic dust and particles of fungal, actinomycetic or other origin","",Item
en1173,"Alveolitis due to Aspergillus clavatus","",Item
en1174,"Alveolitis due to Cryptostroma corticale","",Item
en1175,"Cryptostromosis","",Item
en1176,"Allergic alveolitis due to fungi, thermophilic actinomycetes and other organisms growing in ventilation [air-conditioning] systems","",Item
en1177,"Lipid pneumonia","",Item
en1178,"hydrocarbon pneumonia","",Item
en1179,"Airway disease due to cotton dust","",Item
en1180,"Radiation pneumonitis","",Item
en1181,"Fibrosis of lung following radiation","",Item
en1182,"Acute pulmonary oedema","",Item
en1183,"Chronic pulmonary oedema","",Item
en1184,"Idiopathic eosinophilic pneumonia","",Item
en1185,"Idiopathic acute eosinophilic pneumonia","",Item
en1186,"Idiopathic chronic eosinophilic pneumonia","",Item
en1187,"Idiopathic interstitial pneumonia","",Item
en1188,"Desquamative interstitial pneumonia","",Item
en1189,"Surfactant protein B (SP-B) deficiency","",Item
en1190,"Surfactant protein C gene mutation","",Item
en1191,"Paralysis of diaphragm","",Item
en1192,"Relaxation of diaphragm","",Item
en1193,"diaphragmitis","",Item
en1194,"Chyliform effusion","",Item
en1195,"Haemopneumothorax","",Item
en1196,"Pleurisy with effusion","",Item
en1197,"Atelectasis","",Item
en1198,"Mediastinal emphysema","",Item
en1199,"Injury or harm arising from surgical or medical care, not elsewhere classified","NE80-NE8Z",Item
en1200,"Endocrine, nutritional or metabolic diseases","5A00-5D46",Item
en1201,"Injury, poisoning or certain other consequences of external causes","NA00-NF2Z",Item
en1202,"Neoplasms","2A00-2F9Z",Item
en1203,"Certain infectious or parasitic diseases","1A00-1H0Z",Item
en1204,"Complications of pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en1205,"Mental, behavioural or neurodevelopmental disorders","6A00-6E8Z",Item
en1206,"Digestive system disorders of foetus or newborn","KB80-KB8Z",Item
en1207,"Symptoms, signs or clinical findings of the digestive system or abdomen","MD80-ME4Y",Item
en1208,"Structural developmental anomalies of the digestive tract","LB10-LB1Z",Item
en1209,"Leukoplakia of gingiva","",Item
en1210,"Denture granuloma","",Item
en1211,"Submucous fibrosis of tongue","",Item
en1212,"Benign migratory glossitis","",Item
en1213,"Glossitis areata exfoliativa","",Item
en1214,"Erythema migrans of tongue","",Item
en1215,"Atrophic glossitis","",Item
en1216,"Central Papillary atrophy of the tongue","",Item
en1217,"Black hairy tongue","",Item
en1218,"Coated tongue","",Item
en1219,"Hypertrophy of foliate papillae","",Item
en1220,"Lingua villosa nigra","",Item
en1221,"Calculus of salivary gland or duct","",Item
en1222,"Stone of salivary gland or duct","",Item
en1223,"Hypoptyalism","",Item
en1224,"Ptyalism","",Item
en1225,"Sialism","",Item
en1226,"Hygrostomia","",Item
en1227,"Salivation","",Item
en1228,"lesions showing histological features both of aneurysmal cyst and of another fibro-osseous lesion","",Item
en1229,"Sequestrum of jaw bone","",Item
en1230,"Alveolar osteitis","",Item
en1231,"Dry socket","",Item
en1232,"disorder of tooth development","",Item
en1233,"Dilaceration of tooth","",Item
en1234,"Turner tooth","",Item
en1235,"Dental dysplasia","",Item
en1236,"Florid cemento-osseous dysplasia","",Item
en1237,"Regional odontodysplasia","",Item
en1238,"Segmental odontomaxillary dysplasia","",Item
en1239,"Dentia praecox","",Item
en1240,"Absence of exfoliation of teeth","",Item
en1241,"dental impaction","",Item
en1242,"impacted tooth","",Item
en1243,"Dental decay","",Item
en1244,"non-carious cervical lesion","",Item
en1245,"External resorption of tooth","",Item
en1246,"Internal resorption of tooth","",Item
en1247,"Incomplete fracture not involving vital pulp","",Item
en1248,"Complete nontraumatic fracture not involving vital pulp","",Item
en1249,"Nontraumatic fracture involving non-vital pulp","",Item
en1250,"Fracture involving vital pulp","",Item
en1251,"Vertical root fracture","",Item
en1252,"Suppurative pulpitis","",Item
en1253,"Pulpal abscess","",Item
en1254,"Denticles","",Item
en1255,"Hyperplastic pulpitis","",Item
en1256,"Dental abscess with sinus","",Item
en1257,"Dentoalveolar abscess with sinus","",Item
en1258,"Dental sinus","",Item
en1259,"apical or periapical granuloma","",Item
en1260,"Tooth mobility","",Item
en1261,"Furcation involvement","",Item
en1262,"Acute pericoronitis","",Item
en1263,"Juvenile periodontitis","",Item
en1264,"Necrotising ulcerative gingivo-periodontitis","",Item
en1265,"Cancrum oris","",Item
en1266,"Gangrenous stomatitis","",Item
en1267,"Stomatonecrosis","",Item
en1268,"Gingival abscess","",Item
en1269,"Periodontal abscess","",Item
en1270,"Gingival fibromatosis","",Item
en1271,"Asymmetry of jaw","",Item
en1272,"Disto-occlusion","",Item
en1273,"Mesio-occlusion","",Item
en1274,"Midline deviation of dental arch","",Item
en1275,"Overjet","",Item
en1276,"Posterior lingual occlusion of mandibular teeth","",Item
en1277,"Crowding of tooth or teeth","",Item
en1278,"Displacement of tooth or teeth","",Item
en1279,"Rotation of tooth or teeth","",Item
en1280,"Transposition of tooth or teeth","",Item
en1281,"Impacted or embedded teeth with abnormal position of such teeth or adjacent teeth","",Item
en1282,"Diastema of teeth","",Item
en1283,"Abnormal jaw closure","",Item
en1284,"Teeth-clenching","",Item
en1285,"Teeth-grinding","",Item
en1286,"Bruxism","",Item
en1287,"Bruxomania","",Item
en1288,"Snapping jaw","",Item
en1289,"Temporomandibular joint-pain-dysfunction syndrome","",Item
en1290,"Trismus","",Item
en1291,"Intermaxillary contracture","",Item
en1292,"Derangement of temporomandibular joint","",Item
en1293,"Chronic temporomandibular disorder pain","",Item
en1294,"Orodynia","",Item
en1295,"Neoplasms of the oesophagus","",Item
en1296,"Compression of oesophagus","",Item
en1297,"Constriction of oesophagus","",Item
en1298,"Stenosis of oesophagus","",Item
en1299,"Stricture of oesophagus","",Item
en1300,"Neoplasms of the oesophagus","",Item
en1301,"Rupture of oesophagus","",Item
en1302,"Perforation due to malignant neoplasm","",Item
en1303,"Cardiospasm","",Item
en1304,"Dyskinesia of cervical and upper oesophagus","",Item
en1305,"Diffuse oesophageal spasm","",Item
en1306,"Spasm of oesophagus","",Item
en1307,"Reflux oesophagitis","",Item
en1308,"Peptic oesophagitis","",Item
en1309,"Abscess of oesophagus","",Item
en1310,"Allergic oesophagitis","",Item
en1311,"Neoplasms of the oesophagus","",Item
en1312,"Oesophageal ulcer due to collagen diseases","",Item
en1313,"Oesophageal ulcer due to eosinophilic disorder","",Item
en1314,"Ulcer of oesophagus due to ingestion of chemicals","",Item
en1315,"Ulcer of oesophagus due to ingestion of drugs and medicaments","",Item
en1316,"Intramural haematoma of oesophagus","",Item
en1317,"Mallory-Weiss syndrome","",Item
en1318,"Mallory-Weiss tear","",Item
en1319,"Mallory-Weiss lesion","",Item
en1320,"Neoplasms of the stomach","",Item
en1321,"Acute distension of stomach","",Item
en1322,"Gastroduodenitis","",Item
en1323,"dietetic gastritis","",Item
en1324,"Gastric atrophy","",Item
en1325,"Intestinal metaplasia","",Item
en1326,"Chronic hypertrophic gastritis","",Item
en1327,"Thermal gastritis","",Item
en1328,"Gastric abscess","",Item
en1329,"Phlegmonous gastritis","",Item
en1330,"Non-neoplastic gastric polyp","",Item
en1331,"Neoplasms of the duodenum","",Item
en1332,"Constriction of duodenum","",Item
en1333,"Stenosis of duodenum","",Item
en1334,"Stricture of duodenum","",Item
en1335,"Vascular compression of third duodenum, acquired","",Item
en1336,"Inflammation of duodenum","",Item
en1337,"Inflammation of the duodenal mucosa due to alcohol use","",Item
en1338,"Toxic duodenitis","",Item
en1339,"Duodenal varices with bleeding","",Item
en1340,"Mucosal defect of the stomach","",Item
en1341,"Ulcer scar of the stomach","",Item
en1342,"Peptic ulcer of stomach","",Item
en1343,"Intensive care related gastric ulcer","",Item
en1344,"Thermal gastric ulcer","",Item
en1345,"Toxic gastric ulcer","",Item
en1346,"Thermal duodenal ulcer","",Item
en1347,"Toxic duodenal ulcer","",Item
en1348,"Diseases of duodenum","DA50-DA5Y",Item
en1349,"Neoplasms of the small intestine","",Item
en1350,"Phenotypic diarrhoea","",Item
en1351,"Occlusion of small intestine","",Item
en1352,"Stricture of small intestine","",Item
en1353,"Diverticular disease of small intestine","DC70-DC72.Z",Item
en1354,"Diverticular disease of small intestine","DC70-DC72.Z",Item
en1355,"Fistula of intestine, site unspecified","",Item
en1356,"Noninfectious small intestinal inflammation, erosion, ulcer and ulcer scar","",Item
en1357,"Simple ulcer of small intestine","",Item
en1358,"Allergic eosinophilic enteritis","",Item
en1359,"Enteritis and ulcer of small intestine due to endoscopic procedures","",Item
en1360,"Gluten-sensitive enteropathy","",Item
en1361,"Nontropical sprue","",Item
en1362,"Idiopathic steatorrhoea","",Item
en1363,"Tropical steatorrhoea","",Item
en1364,"Ischaemic vascular disorders of intestine","DD30-DD3Z",Item
en1365,"Portal hypertensive enteropathy","",Item
en1366,"Solitary juvenile polyp of small intestine","",Item
en1367,"Solitary Peutz-Jegher polyp of small intestine","",Item
en1368,"Neoplasms of the appendix","",Item
en1369,"Acute appendicitis with free perforation to the abdominal cavity","",Item
en1370,"acute appendicitis with diffuse peritonitis following rupture or perforation","",Item
en1371,"Acute appendicitis with contained perforation to a localised abscess","",Item
en1372,"Neoplasms of the appendix","",Item
en1373,"Faecalith of appendix","",Item
en1374,"Stercolith of appendix","",Item
en1375,"Neoplasms of the large intestine","",Item
en1376,"Diverticular disease of large intestine","DC80-DC82.Z",Item
en1377,"Impaction of large bowel","",Item
en1378,"Diverticular disease of large intestine","DC80-DC82.Z",Item
en1379,"Prolapse of rectal mucosa","",Item
en1380,"Mucosal prolapse syndrome","",Item
en1381,"Erosion of large intestine","",Item
en1382,"Inflammatory bowel diseases","DD70-DD7Z",Item
en1383,"Gastroenteritis or colitis of infectious origin","1A00-1A40.Z",Item
en1384,"Ulcer in Behcet disease","",Item
en1385,"Simple ulcer of colon","",Item
en1386,"Eosinophilic colitis","",Item
en1387,"Gastroenteritis or colitis of infectious origin","1A00-1A40.Z",Item
en1388,"Radiation induced colonic ulcer","",Item
en1389,"Drug-induced proctitis","",Item
en1390,"Drug-induced colonic ulcer","",Item
en1391,"Ischaemic vascular disorders of intestine","DD30-DD3Z",Item
en1392,"Dieulafoy vascular malformation of large intestine","",Item
en1393,"Portal hypertensive colonopathy","",Item
en1394,"Vascular ectasia of large intestine","",Item
en1395,"Hyperplastic nodule of large intestine","",Item
en1396,"Serrated polyp of large intestine","",Item
en1397,"Focal lymphoid hyperplasia","",Item
en1398,"Solitary juvenile polyp of large intestine","",Item
en1399,"Solitary Peutz-Jegher polyp of large intestine","",Item
en1400,"Abscess of ischiorectal fossa","",Item
en1401,"Neoplasms of the anal canal","",Item
en1402,"Ulcer of anus and rectum","",Item
en1403,"Solitary ulcer of anus","",Item
en1404,"Stercoral ulcer of anus","",Item
en1405,"Prolapse of anal canal","",Item
en1406,"varicose veins of anus and rectum","",Item
en1407,"piles","",Item
en1408,"Haemorrhoids (bleeding) without prolapse outside of anal canal","",Item
en1409,"Grade/stage I haemorrhoids","",Item
en1410,"Haemorrhoids (bleeding) that prolapse with straining, but retract spontaneously","",Item
en1411,"Grade/stage II haemorrhoids","",Item
en1412,"Haemorrhoids (bleeding) that prolapse with straining, and require manual reduction back inside the anal canal","",Item
en1413,"Grade/stage III haemorrhoids","",Item
en1414,"Haemorrhoids (bleeding) with prolapsed tissue that cannot be manually reduced","",Item
en1415,"Grade/stage IV haemorrhoids","",Item
en1416,"perianal thrombosis","",Item
en1417,"Perianal haematoma (nontraumatic)","",Item
en1418,"skin tags of anus or rectum","",Item
en1419,"Skin tags of anus","",Item
en1420,"abscess of anal and rectal regions with or without fistula","",Item
en1421,"cellulitis of anal and rectal regions with or without fistula","",Item
en1422,"Perianal abscess","",Item
en1423,"Neoplasms of the liver","",Item
en1424,"Viral hepatitis","1E50-1E5Z",Item
en1425,"Infections due to Hepatitis virus","",Item
en1426,"Dengue","1D20-1D2Z",Item
en1427,"Acute hepatitis with hepatic failure","",Item
en1428,"Fulminant hepatitis with hepatic failure","",Item
en1429,"Hepatic failure complicating abortion, ectopic or molar pregnancy","JA00-JA0Z",Item
en1430,"Hepatic failure complicating pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en1431,"NAFLD associated with metabolic disorders attributable to over-nutrition","",Item
en1432,"Hepatic sclerosis","",Item
en1433,"Hepatic fibrosis with hepatic sclerosis","",Item
en1434,"Hepatic fibrosis due to Schistosomiasis without portal hypertension","",Item
en1435,"Secondary biliary cirrhosis","",Item
en1436,"Biliary cirrhosis, unspecified","",Item
en1437,"cryptogenic cirrhosis of liver","",Item
en1438,"macronodular cirrhosis of liver","",Item
en1439,"micronodular cirrhosis of liver","",Item
en1440,"mixed type cirrhosis of liver","",Item
en1441,"portal cirrhosis of liver","",Item
en1442,"postnecrotic cirrhosis of liver","",Item
en1443,"Indian childhood cirrhosis","",Item
en1444,"Tyrolean infantile cirrhosis","",Item
en1445,"Idiopathic copper toxicosis","",Item
en1446,"Alcoholic sclerosis of liver","",Item
en1447,"Cholestasis with hepatocyte injury","",Item
en1448,"'Pure' cholestasis","",Item
en1449,"chronic nonsuppurative destructive cholangitis","",Item
en1450,"Nonspecific reactive hepatitis","",Item
en1451,"Hepatic angiomatosis","",Item
en1452,"Phlebitis of portal vein","",Item
en1453,"Ischaemic hepatitis","",Item
en1454,"Simple cyst of liver","",Item
en1455,"Multiple cyst of liver","",Item
en1456,"Neoplasms of the gallbladder or biliary tract","",Item
en1457,"occlusion of cystic duct or gallbladder without calculus","",Item
en1458,"stenosis of cystic duct or gallbladder without calculus","",Item
en1459,"stricture of cystic duct or gallbladder without calculus","",Item
en1460,"Occlusion of bile duct without calculus","",Item
en1461,"Stenosis of bile duct without calculus","",Item
en1462,"Stricture of bile duct without calculus","",Item
en1463,"Mucocele of gallbladder","",Item
en1464,"Cholesterol polyps","",Item
en1465,"Strawberry gallbladder","",Item
en1466,"Cholecystolithiasis with calculus","",Item
en1467,"calculus of gallbladder with chronic cholecystitis and cholangitis","",Item
en1468,"cholecystolithiasis with chronic cholecystitis","",Item
en1469,"cholelithiasis with chronic cholecystitis","",Item
en1470,"impacted gallstone of cystic duct with cholecystitis","",Item
en1471,"impacted gallstone of gall bladder with cholecystitis","",Item
en1472,"cholecystolithiasis unspecified or without cholecystitis","",Item
en1473,"cholelithiasis unspecified or without cholecystitis","",Item
en1474,"Cholecystolithiasis unspecified or without cholecystitis or cholangitis","",Item
en1475,"Cholelithiasis unspecified or without cholecystitis or cholangitis","",Item
en1476,"Choledocholithiais with cholangitis","",Item
en1477,"Gallstone of common duct with cholangitis","",Item
en1478,"Gallstone of hepatic duct with cholangitis","",Item
en1479,"Gallstone with infectious cholangitis","",Item
en1480,"Choledocholithiasis with cholecystitis","",Item
en1481,"Gallstone of common duct with cholecystitis","",Item
en1482,"Gallstone of hepatic duct with cholecystitis","",Item
en1483,"Choledocholithiasis unspecified or without cholangitis or cholecystitis","",Item
en1484,"Abscess of gallbladder without calculus","",Item
en1485,"Angiocholecystitis without calculus","",Item
en1486,"Empyema of gallbladder without calculus","",Item
en1487,"Gangrene of gallbladder without calculus","",Item
en1488,"Acute acalculous cholecystitis","",Item
en1489,"Chronic acalculous cholecystitis","",Item
en1490,"Porcelain gallbladder","",Item
en1491,"Xanthogranulomatous cholecystitis","",Item
en1492,"Nonfunctioning gallbladder","",Item
en1493,"Vascular and motility disorders of gallbladder and bile ducts","",Item
en1494,"Neoplasms of the gallbladder or biliary tract","",Item
en1495,"Haemobilia","",Item
en1496,"Spasm of sphincter of Oddi","",Item
en1497,"Dysfunction of sphincter of Oddi","",Item
en1498,"Malfunctioning of sphincter of Oddi","",Item
en1499,"Neoplasms of pancreas","",Item
en1500,"Gallstone pancreatitis","",Item
en1501,"Neoplasms of peritoneum or retroperitoneum","",Item
en1502,"peritonitis with or following diverticular disease of small intestine","DC70-DC72.Z",Item
en1503,"peritonitis with or following diverticular disease of large intestine","DC80-DC82.Z",Item
en1504,"Diverticular disease of small intestine","DC70-DC72.Z",Item
en1505,"Diverticular disease of large intestine","DC80-DC82.Z",Item
en1506,"Mesenteric peritonitis due to fat necrosis","",Item
en1507,"Mesenteric peritonitis due to saponification","",Item
en1508,"subacute ischaemic colitis","",Item
en1509,"Ischaemic stricture of intestine","",Item
en1510,"chronic mesenteric ischaemia","",Item
en1511,"mesenteric arteriosclerosis","",Item
en1512,"mesenteric artery syndrome","",Item
en1513,"Fulminant ischaemic colitis","",Item
en1514,"Chronic ischaemic colitis","",Item
en1515,"Acute ischaemic colitis","",Item
en1516,"paraoesophageal hernia","",Item
en1517,"bubonocele","",Item
en1518,"scrotal hernia","",Item
en1519,"Supraumbilical hernia","",Item
en1520,"Granulomatous enteritis","",Item
en1521,"Regional enteritis","",Item
en1522,"Intestinal ulcer and erosion due to Crohn disease","",Item
en1523,"Cobble-stone appearance of intestine","",Item
en1524,"left hemicolitis","",Item
en1525,"Symptoms, signs or clinical findings, not elsewhere classified","MA00-MH2Y",Item
en1526,"Functional dysphagia","",Item
en1527,"Indigestion","",Item
en1528,"Postprandial distress syndrome","",Item
en1529,"Functional vomiting","",Item
en1530,"Aerophagia","",Item
en1531,"Excessive belching, unspecified","",Item
en1532,"Functional intestinal disorders","",Item
en1533,"irritable colon","",Item
en1534,"Dyssynergic defaecation","",Item
en1535,"Inadequate defaecatory propulsion","",Item
en1536,"Injury or harm arising from surgical or medical care, not elsewhere classified","NE80-NE8Z",Item
en1537,"Diseases of the epidermis","",Item
en1538,"Diseases of the dermis","",Item
en1539,"Diseases of the epidermal appendages (hair, hair follicle, sebaceous glands, apocrine sweat gland apparatus, eccrine sweat gland apparatus and nails)","",Item
en1540,"Diseases of subcutaneous tissue","",Item
en1541,"Diseases of cutaneous vasculature","",Item
en1542,"Malignant neoplasms involving the skin","",Item
en1543,"Symptom or signs involving the skin","ME60-ME6Y",Item
en1544,"Certain parasitic infections or infestations affecting the skin","",Item
en1545,"Infestation of the skin by ectoparasites","",Item
en1546,"Pox virus infections of the skin","",Item
en1547,"Human herpes virus infections involving skin or mucous membrane","",Item
en1548,"Human papillomavirus infection of skin or mucous membrane","1E80-1E8Z",Item
en1549,"Certain sexually transmissible bacterial infections affecting skin","",Item
en1550,"Certain zoonotic bacterial infections involving the skin","",Item
en1551,"Dermatoses due to certain filamentous bacteria","",Item
en1552,"Pyogenic bacterial infections of the skin or subcutaneous tissues","1B70-1B7Y",Item
en1553,"Nonorgan specific systemic autoimmune disorders involving the skin","",Item
en1554,"Autoinflammatory disorders","4A60-4A6Z",Item
en1555,"Dermatitis due to exogenous factors","EK00-EK0Z",Item
en1556,"Dermatitis or eczema of external ear","",Item
en1557,"Atopic dermatitis","",Item
en1558,"Dandruff","",Item
en1559,"Pityriasis capitis","",Item
en1560,"Neurodermatitis","",Item
en1561,"Dermatitis of hands and feet","",Item
en1562,"Eczema of hands and feet","",Item
en1563,"Infective eczematoid dermatitis","",Item
en1564,"Eczematid","",Item
en1565,"Palmoplantar pustular psoriasis","",Item
en1566,"Inverse psoriasis","",Item
en1567,"Pityriasis lichenoides chronica","",Item
en1568,"Pityriasis lichenoides et varioliformis acuta","",Item
en1569,"Febrile ulceronecrotic Mucha-Habermann disease","",Item
en1570,"Digitate dermatosis","",Item
en1571,"Chronic superficial dermatitis","",Item
en1572,"Ordinary urticaria","",Item
en1573,"Chronic spontaneous urticaria","",Item
en1574,"Chronic ordinary urticaria","",Item
en1575,"Chronic autoimmune urticaria","",Item
en1576,"Chronic urticaria due to underlying infection or infestation","",Item
en1577,"Chronic urticaria due to pseudoallergy","",Item
en1578,"Chronic urticaria due to other specified mechanism","",Item
en1579,"Chronic urticaria of undetermined aetiology","",Item
en1580,"Factitious urticaria","",Item
en1581,"Dermatographic urticaria","",Item
en1582,"Hives","",Item
en1583,"Nettle rash","",Item
en1584,"Sweet syndrome","",Item
en1585,"Dermatitis gangrenosa","",Item
en1586,"Phagedenic pyoderma","",Item
en1587,"Genetically-determined epidermolysis bullosa","EC30-EC3Z",Item
en1588,"Balanitis xerotica obliterans","",Item
en1589,"Circumscribed scleroderma","",Item
en1590,"Disorders of essential minerals or their metabolism affecting the skin","",Item
en1591,"Disorders of vitamins or their metabolism which may affect the skin","",Item
en1592,"Genetic disorders of amino acid metabolism or transport affecting the skin","",Item
en1593,"Calcinosis cutis","",Item
en1594,"Calciphylaxis","",Item
en1595,"Chromosomal disorders affecting the skin","",Item
en1596,"DNA instability syndromes affecting the skin","",Item
en1597,"Genetic disorders of adipose tissue or lipid metabolism affecting the skin","",Item
en1598,"Genetic disorders of amino acid metabolism or transport affecting the skin","",Item
en1599,"Sphingolipidoses with skin manifestations","",Item
en1600,"Congenital anomalies of skin development","LC60-LC60",Item
en1601,"Developmental hamartomata of the epidermis and epidermal appendages","LC00-LC0Y",Item
en1602,"Developmental anomalies of skin pigmentation","LC10-LC1Y",Item
en1603,"Hamartomata derived from dermal connective tissue","LC20-LC2Y",Item
en1604,"Developmental defects of hair or nails","LC30-LC31",Item
en1605,"Developmental anomalies of cutaneous vasculature","LC50-LC5Z",Item
en1606,"Genetic syndromes affecting cutaneous vasculature","",Item
en1607,"Darier disease","",Item
en1608,"Hailey-Hailey disease","",Item
en1609,"Dermatitis artefacta","",Item
en1610,"Factitious disorders","6D50-6D5Z",Item
en1611,"Factitious disorders","6D50-6D5Z",Item
en1612,"Neuropathic ulcer","",Item
en1613,"Acanthosis nigricans associated with Type II diabetes and obesity","",Item
en1614,"inherited keratosis palmaris et plantaris","EC50-EC5Y",Item
en1615,"Developmental anomalies of skin pigmentation","LC10-LC1Y",Item
en1616,"Common balding","",Item
en1617,"Cicatricial alopecia","",Item
en1618,"Tufted folliculitis","",Item
en1619,"Premature greying of hair","",Item
en1620,"Circumscribed loss of hair pigment","",Item
en1621,"Chloracne","",Item
en1622,"Rhinophyma","",Item
en1623,"Excessive sweating","",Item
en1624,"Hyperhidrosis of scalp","",Item
en1625,"Impaired sweating","",Item
en1626,"Pachyonychia","",Item
en1627,"Subungual hyperkeratosis","",Item
en1628,"Onychogryphosis","",Item
en1629,"Whitlow","",Item
en1630,"Fungal infection of the nails","",Item
en1631,"Genetic disorders affecting dermal collagen, elastin or other matrix proteins","EC40-EC4Y",Item
en1632,"Senile purpura","",Item
en1633,"Corticosteroid-induced purpura","",Item
en1634,"Purpura or bruising due to genetically-determined skin fragility","",Item
en1635,"Angina bullosa haemorrhagica","",Item
en1636,"Paroxysmal haematoma of the finger","",Item
en1637,"Subcutaneous dissecting haematoma","",Item
en1638,"Jessner lymphocytic infiltration","",Item
en1639,"Benign cutaneous lymphoid hyperplasia","",Item
en1640,"Lipomatosis dolorosa","",Item
en1641,"Malformations involving cutaneous lymphatic vessels","",Item
en1642,"Oedema of skin or soft tissues","",Item
en1643,"Genetic syndromes affecting cutaneous vasculature","",Item
en1644,"Developmental anomalies of cutaneous vasculature","LC50-LC5Z",Item
en1645,"Purpura due to disorders of platelets","",Item
en1646,"Pigmented purpura","",Item
en1647,"Erythromelalgia","",Item
en1648,"Dermatoses of the eye, eyelids or eyebrows","",Item
en1649,"Dermatoses of the lips or oral cavity","",Item
en1650,"Acne necrotica miliaris","",Item
en1651,"Propionibacterium acnes folliculitis of scalp","",Item
en1652,"Dermatitis or eczema of external ear","",Item
en1653,"Otitis externa","AA00-AA3Z",Item
en1654,"Dermatoses of male genitalia","GA80-GA81.Y",Item
en1655,"Dermatoses of female genitalia","GA40-GA4Y",Item
en1656,"Prenatally acquired infections with neonatal skin manifestations","",Item
en1657,"Skin disorders associated with prematurity","KC30-KC3Y",Item
en1658,"Iatrogenic injuries involving the skin of the neonate","KC50-KC7Y",Item
en1659,"Congenital malformations affecting the skin","LC00-LC7Z",Item
en1660,"Neonatal seborrhoeic dermatitis","",Item
en1661,"Nappy rash","",Item
en1662,"Diaper rash","",Item
en1663,"Drug-induced toxic erythema","",Item
en1664,"Drug-induced hypersensitivity syndrome","",Item
en1665,"Drug-induced toxic pustuloderma","",Item
en1666,"Corticosteroid-induced acne","",Item
en1667,"Coumarin necrosis","",Item
en1668,"pressure injury","",Item
en1669,"pressure ulcer","",Item
en1670,"bedsore","",Item
en1671,"pressure injury stage 1 with nonblanchable erythema","",Item
en1672,"pressure injury stage 2 with partial thickness skin loss","",Item
en1673,"pressure injury stage 3 with full thickness skin loss","",Item
en1674,"pressure injury stage 4 with full thickness tissue loss","",Item
en1675,"Callus","",Item
en1676,"Clavus","",Item
en1677,"Skin or soft tissue injury due to exposure to cold","",Item
en1678,"Burns of external body surface, specified by site","ND90-ND9Z",Item
en1679,"Burns of external body surface, specified by site","ND90-ND9Z",Item
en1680,"Cutaneous lupus erythematosus","EB50-EB5Z",Item
en1681,"Phototoxic reactions to skin contact with photoactive agents","EK20-EK2Z",Item
en1682,"Sun damage due to chronic sun exposure","",Item
en1683,"Solar elastosis","",Item
en1684,"Rhytides","",Item
en1685,"Nodular actinic elastosis with cysts or comedones","",Item
en1686,"Colloid milium","",Item
en1687,"Liver spot","",Item
en1688,"Irritant hand dermatitis","",Item
en1689,"Vulval irritant contact dermatitis","",Item
en1690,"Incontinence-associated dermatitis","",Item
en1691,"Pollen-food allergy syndrome","",Item
en1692,"Skin injury due to exposure to corrosive substances","",Item
en1693,"Insect bite granuloma","",Item
en1694,"Epidermal inclusion cyst","",Item
en1695,"Pilar cyst","",Item
en1696,"Digital ganglion cyst","",Item
en1697,"Solar keratosis","",Item
en1698,"'Field change' due to chronic exposure to ultraviolet radiation","",Item
en1699,"Stretched scar","",Item
en1700,"Injury, poisoning or certain other consequences of external causes","NA00-NF2Z",Item
en1701,"Endocrine, nutritional or metabolic diseases","5A00-5D46",Item
en1702,"Complications of pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en1703,"Certain infectious or parasitic diseases","1A00-1H0Z",Item
en1704,"Certain conditions originating in the perinatal period","KA00-KD5Z",Item
en1705,"Neoplasms of the musculoskeletal system","",Item
en1706,"Nonorgan specific systemic autoimmune disorders","4A40-4A4Z",Item
en1707,"Symptoms, signs or clinical findings of the musculoskeletal system","ME80-MF1Y",Item
