:ID,ClassKind,Depth:int,FoundationURI,LinearizationURI,Code,Chapter,ChapterMatch,Title,:LABEL
i11_12536,category,3,http://id.who.int/icd/entity/1943473314,http://id.who.int/icd/release/11/2018-12/mms/1943473314,8D64.10,08,,"Hydrocephalus due to structural malformations",ICD11Code
i11_12537,category,3,,http://id.who.int/icd/release/11/2018-12/mms/210183601/other,8D64.1Y,08,,"Other specified non-communicating hydrocephalus",ICD11Code
i11_12538,category,3,,http://id.who.int/icd/release/11/2018-12/mms/210183601/unspecified,8D64.1Z,08,,"Non-communicating hydrocephalus, unspecified",ICD11Code
i11_12539,category,2,http://id.who.int/icd/entity/175641220,http://id.who.int/icd/release/11/2018-12/mms/175641220,8D64.2,08,,"Ex-vacuo hydrocephalus",ICD11Code
i11_12540,category,2,,http://id.who.int/icd/release/11/2018-12/mms/574533444/unspecified,8D64.Z,08,,"Hydrocephalus, unspecified",ICD11Code
i11_12541,category,2,http://id.who.int/icd/entity/1218010255,http://id.who.int/icd/release/11/2018-12/mms/1218010255,8D66.0,08,,"Idiopathic Syringomyelia",ICD11Code
i11_12542,category,2,http://id.who.int/icd/entity/1644720463,http://id.who.int/icd/release/11/2018-12/mms/1644720463,8D66.1,08,,"Syringomyelia due to certain specified cause",ICD11Code
i11_12543,category,2,http://id.who.int/icd/entity/500607680,http://id.who.int/icd/release/11/2018-12/mms/500607680,8D66.2,08,,"Syringobulbia",ICD11Code
i11_12544,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1925186604/other,8D66.Y,08,,"Other specified syringomyelia or syringobulbia",ICD11Code
i11_12545,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1925186604/unspecified,8D66.Z,08,,"Syringomyelia or syringobulbia, unspecified",ICD11Code
i11_12546,category,1,,http://id.who.int/icd/release/11/2018-12/mms/23958598/other,8D6Y,08,,"Other specified disorders of cerebrospinal fluid pressure or flow",ICD11Code
i11_12547,block,1,http://id.who.int/icd/entity/1397803237,http://id.who.int/icd/release/11/2018-12/mms/1397803237,,08,,"Disorders of autonomic nervous system",ICD11Code
i11_12548,category,1,http://id.who.int/icd/entity/2116276188,http://id.who.int/icd/release/11/2018-12/mms/2116276188,8D80,08,,"Congenital malformations of the autonomic nervous system",ICD11Code
i11_12549,category,1,http://id.who.int/icd/entity/277330929,http://id.who.int/icd/release/11/2018-12/mms/277330929,8D81,08,,"Inherited autonomic nervous system disorders",ICD11Code
i11_12550,category,1,http://id.who.int/icd/entity/1160623406,http://id.who.int/icd/release/11/2018-12/mms/1160623406,8D82,08,,"Autoimmune disorders involving the autonomic nervous system",ICD11Code
i11_12551,category,1,http://id.who.int/icd/entity/1581548100,http://id.who.int/icd/release/11/2018-12/mms/1581548100,8D83,08,,"Autonomic nervous system disorder due to infection",ICD11Code
i11_12552,category,1,http://id.who.int/icd/entity/734022291,http://id.who.int/icd/release/11/2018-12/mms/734022291,8D84,08,,"Pure autonomic nervous system failure",ICD11Code
i11_12553,category,1,http://id.who.int/icd/entity/203881550,http://id.who.int/icd/release/11/2018-12/mms/203881550,8D85,08,,"Autonomic nervous system disorder due to substances",ICD11Code
i11_12554,category,1,http://id.who.int/icd/entity/1664269943,http://id.who.int/icd/release/11/2018-12/mms/1664269943,8D86,08,,"Autonomic nervous system hyperactivity",ICD11Code
i11_12555,category,1,http://id.who.int/icd/entity/1788999168,http://id.who.int/icd/release/11/2018-12/mms/1788999168,8D87,08,,"Autonomic nervous system disorder due to certain specified neurodegenerative disorder",ICD11Code
i11_12556,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1890931931/other,8D87.0Y,08,,"Other specified multiple system atrophy",ICD11Code
i11_12557,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1890931931/unspecified,8D87.0Z,08,,"Multiple system atrophy, unspecified",ICD11Code
i11_12558,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1788999168/other,8D87.Y,08,,"Other specified autonomic nervous system disorder due to specified neurodegenerative disorder",ICD11Code
i11_12559,category,2,http://id.who.int/icd/entity/1129679469,http://id.who.int/icd/release/11/2018-12/mms/1129679469,8D88.1,08,,"Autonomic neuropathy due to diabetes mellitus",ICD11Code
i11_12560,category,2,http://id.who.int/icd/entity/216771343,http://id.who.int/icd/release/11/2018-12/mms/216771343,8D88.3,08,,"Autonomic disorder due to toxins",ICD11Code
i11_12561,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1521910549/other,8D88.Y,08,,"Other specified autonomic neuropathies",ICD11Code
i11_12562,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1521910549/unspecified,8D88.Z,08,,"Autonomic neuropathies, unspecified",ICD11Code
i11_12563,category,1,http://id.who.int/icd/entity/1611190259,http://id.who.int/icd/release/11/2018-12/mms/1611190259,8D89,08,,"Disorders of orthostatic tolerance",ICD11Code
i11_12564,category,2,http://id.who.int/icd/entity/952365682,http://id.who.int/icd/release/11/2018-12/mms/952365682,8D89.0,08,,"Reflex syncope",ICD11Code
i11_12565,category,2,http://id.who.int/icd/entity/177994271,http://id.who.int/icd/release/11/2018-12/mms/177994271,8D89.1,08,,"Syncope due to autonomic failure",ICD11Code
i11_12566,category,2,http://id.who.int/icd/entity/1533647472,http://id.who.int/icd/release/11/2018-12/mms/1533647472,8D89.2,08,,"Postural orthostatic tachycardia syndrome",ICD11Code
i11_12567,category,2,http://id.who.int/icd/entity/880662615,http://id.who.int/icd/release/11/2018-12/mms/880662615,8D89.3,08,,"Baroreflex failure",ICD11Code
i11_12568,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1611190259/other,8D89.Y,08,,"Other specified disorders of orthostatic tolerance",ICD11Code
i11_12569,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1611190259/unspecified,8D89.Z,08,,"Disorders of orthostatic tolerance, unspecified",ICD11Code
i11_12570,category,1,http://id.who.int/icd/entity/1525992437,http://id.who.int/icd/release/11/2018-12/mms/1525992437,8D8A,08,,"Focal or segmental autonomic disorders",ICD11Code
i11_12571,category,2,http://id.who.int/icd/entity/1834504950,http://id.who.int/icd/release/11/2018-12/mms/1834504950,8D8A.0,08,,"Complex regional pain syndrome",ICD11Code
i11_12572,category,3,http://id.who.int/icd/entity/2067142665,http://id.who.int/icd/release/11/2018-12/mms/2067142665,8D8A.00,08,,"Complex regional pain syndrome type I",ICD11Code
i11_12573,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1834504950/other,8D8A.0Y,08,,"Other specified complex regional pain syndrome",ICD11Code
i11_12574,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1834504950/unspecified,8D8A.0Z,08,,"Complex regional pain syndrome, unspecified",ICD11Code
i11_12575,category,2,http://id.who.int/icd/entity/945171796,http://id.who.int/icd/release/11/2018-12/mms/945171796,8D8A.2,08,,"Episodic anisocoria",ICD11Code
i11_12576,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1525992437/other,8D8A.Y,08,,"Other specified focal or segmental autonomic disorders",ICD11Code
i11_12577,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1525992437/unspecified,8D8A.Z,08,,"Focal or segmental autonomic disorders, unspecified",ICD11Code
i11_12578,category,1,http://id.who.int/icd/entity/253529546,http://id.who.int/icd/release/11/2018-12/mms/253529546,8D8B,08,,"Disorders affecting autonomic synaptic neurotransmission",ICD11Code
i11_12579,category,1,,http://id.who.int/icd/release/11/2018-12/mms/1397803237/other,8D8Y,08,,"Other specified disorders of autonomic nervous system",ICD11Code
i11_12580,block,1,http://id.who.int/icd/entity/1965146397,http://id.who.int/icd/release/11/2018-12/mms/1965146397,,08,,"Human prion diseases",ICD11Code
i11_12581,category,1,http://id.who.int/icd/entity/1553463690,http://id.who.int/icd/release/11/2018-12/mms/1553463690,8E00,08,,"Sporadic Creutzfeldt-Jakob Disease",ICD11Code
i11_12582,category,1,http://id.who.int/icd/entity/672974943,http://id.who.int/icd/release/11/2018-12/mms/672974943,8E01,08,,"Acquired prion disease",ICD11Code
i11_12583,category,2,http://id.who.int/icd/entity/437591130,http://id.who.int/icd/release/11/2018-12/mms/437591130,8E01.0,08,,"Iatrogenically acquired Creutzfeldt-Jakob Disease",ICD11Code
i11_12584,category,2,http://id.who.int/icd/entity/378572696,http://id.who.int/icd/release/11/2018-12/mms/378572696,8E01.2,08,,"Variant Creutzfeldt-Jakob Disease",ICD11Code
i11_12585,category,2,http://id.who.int/icd/entity/873684477,http://id.who.int/icd/release/11/2018-12/mms/873684477,8E01.3,08,,"Other acquired Creutzfeldt-Jakob Disease",ICD11Code
i11_12586,category,1,http://id.who.int/icd/entity/542527938,http://id.who.int/icd/release/11/2018-12/mms/542527938,8E02,08,,"Genetic prion diseases",ICD11Code
i11_12587,category,2,http://id.who.int/icd/entity/406818835,http://id.who.int/icd/release/11/2018-12/mms/406818835,8E02.1,08,,"Gerstmann-Straussler-Scheinker syndrome",ICD11Code
i11_12588,category,2,http://id.who.int/icd/entity/669154658,http://id.who.int/icd/release/11/2018-12/mms/669154658,8E02.2,08,,"Fatal familial insomnia",ICD11Code
i11_12589,category,2,,http://id.who.int/icd/release/11/2018-12/mms/542527938/other,8E02.Y,08,,"Other specified Creutzfeldt-Jakob disease",ICD11Code
i11_12590,category,2,,http://id.who.int/icd/release/11/2018-12/mms/542527938/unspecified,8E02.Z,08,,"Creutzfeldt-Jakob disease, unspecified",ICD11Code
i11_12591,category,1,,http://id.who.int/icd/release/11/2018-12/mms/1965146397/other,8E0Y,08,,"Other specified human prion diseases",ICD11Code
i11_12592,block,1,http://id.who.int/icd/entity/81068077,http://id.who.int/icd/release/11/2018-12/mms/81068077,,08,,"Disorders of consciousness",ICD11Code
i11_12593,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1049761831/other,8E22.Y,08,,"Other specified minimally conscious state",ICD11Code
i11_12594,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1049761831/unspecified,8E22.Z,08,,"Minimally conscious state, unspecified",ICD11Code
i11_12595,category,1,,http://id.who.int/icd/release/11/2018-12/mms/81068077/other,8E2Y,08,,"Other specified disorders of consciousness",ICD11Code
i11_12596,block,1,http://id.who.int/icd/entity/988657115,http://id.who.int/icd/release/11/2018-12/mms/988657115,,08,,"Other disorders of the nervous system",ICD11Code
i11_12597,category,2,http://id.who.int/icd/entity/262966673,http://id.who.int/icd/release/11/2018-12/mms/262966673,8E40.0,08,,"Neoplastic meningitis",ICD11Code
i11_12598,category,2,http://id.who.int/icd/entity/1988072105,http://id.who.int/icd/release/11/2018-12/mms/1988072105,8E40.1,08,,"Chemical meningitis",ICD11Code
i11_12599,category,2,http://id.who.int/icd/entity/50907154,http://id.who.int/icd/release/11/2018-12/mms/50907154,8E40.2,08,,"Inflammatory meningitis",ICD11Code
i11_12600,category,2,,http://id.who.int/icd/release/11/2018-12/mms/631153919/other,8E40.Y,08,,"Other specified disorders of the meninges excluding infection",ICD11Code
i11_12601,category,2,,http://id.who.int/icd/release/11/2018-12/mms/631153919/unspecified,8E40.Z,08,,"Disorders of the meninges excluding infection, unspecified",ICD11Code
i11_12602,category,1,http://id.who.int/icd/entity/592562777,http://id.who.int/icd/release/11/2018-12/mms/592562777,8E41,08,,"Pachymeningitis",ICD11Code
i11_12603,category,2,http://id.who.int/icd/entity/1413081426,http://id.who.int/icd/release/11/2018-12/mms/1413081426,8E41.0,08,,"Pachymeningitis due to infection",ICD11Code
i11_12604,category,2,http://id.who.int/icd/entity/2114942178,http://id.who.int/icd/release/11/2018-12/mms/2114942178,8E41.1,08,,"Idiopathic hypertrophic pachymeningitis",ICD11Code
i11_12605,category,2,,http://id.who.int/icd/release/11/2018-12/mms/592562777/other,8E41.Y,08,,"Other specified pachymeningitis",ICD11Code
i11_12606,category,2,,http://id.who.int/icd/release/11/2018-12/mms/592562777/unspecified,8E41.Z,08,,"Pachymeningitis, unspecified",ICD11Code
i11_12607,category,1,http://id.who.int/icd/entity/931843870,http://id.who.int/icd/release/11/2018-12/mms/931843870,8E42,08,,"Superficial siderosis of the nervous system",ICD11Code
i11_12608,category,1,http://id.who.int/icd/entity/292232825,http://id.who.int/icd/release/11/2018-12/mms/292232825,8E43,08,,"Pain disorders",ICD11Code
i11_12609,category,2,http://id.who.int/icd/entity/1339785363,http://id.who.int/icd/release/11/2018-12/mms/1339785363,8E43.0,08,,"Neuropathic pain",ICD11Code
i11_12610,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1339785363/other,8E43.0Y,08,,"Other specified neuropathic pain",ICD11Code
i11_12611,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1339785363/unspecified,8E43.0Z,08,,"Neuropathic pain, unspecified",ICD11Code
i11_12612,category,2,,http://id.who.int/icd/release/11/2018-12/mms/292232825/other,8E43.Y,08,,"Other specified pain disorders",ICD11Code
i11_12613,category,2,,http://id.who.int/icd/release/11/2018-12/mms/292232825/unspecified,8E43.Z,08,,"Pain disorders, unspecified",ICD11Code
i11_12614,category,1,http://id.who.int/icd/entity/1054910242,http://id.who.int/icd/release/11/2018-12/mms/1054910242,8E44,08,,"Post anoxic brain damage",ICD11Code
i11_12615,category,2,http://id.who.int/icd/entity/1381491944,http://id.who.int/icd/release/11/2018-12/mms/1381491944,8E4A.2,08,,"Paraneoplastic or autoimmune neuromuscular transmission disorders",ICD11Code
i11_12616,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1058231555/other,8E4A.Y,08,,"Other specified paraneoplastic or autoimmune disorders of the nervous system",ICD11Code
i11_12617,category,1,,http://id.who.int/icd/release/11/2018-12/mms/988657115/other,8E4Y,08,,"Other specified disorders of the nervous system",ICD11Code
i11_12618,category,1,http://id.who.int/icd/entity/1326708572,http://id.who.int/icd/release/11/2018-12/mms/1326708572,8E61,08,,"Post radiation injury of the nervous system",ICD11Code
i11_12619,category,1,http://id.who.int/icd/entity/218792925,http://id.who.int/icd/release/11/2018-12/mms/218792925,8E66,08,,"Intracranial hypotension due to lumbar puncture",ICD11Code
i11_12620,category,1,,http://id.who.int/icd/release/11/2018-12/mms/1296093776/other,8E7Y,08,,"Other specified diseases of the nervous system",ICD11Code
i11_12621,chapter,1,http://id.who.int/icd/entity/868865918,http://id.who.int/icd/release/11/2018-12/mms/868865918,09,09,,"Diseases of the visual system",ICD11Code
i11_12622,block,1,http://id.who.int/icd/entity/946652467,http://id.who.int/icd/release/11/2018-12/mms/946652467,,09,,"Disorders of the ocular adnexa or orbit",ICD11Code
i11_12623,block,2,http://id.who.int/icd/entity/73229602,http://id.who.int/icd/release/11/2018-12/mms/73229602,,09,,"Disorders of eyelid or peri-ocular area",ICD11Code
i11_12624,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1131758138/other,9A00.Y,09,,"Other specified congenital malposition of eyelids",ICD11Code
i11_12625,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1131758138/unspecified,9A00.Z,09,,"Congenital malposition of eyelids, unspecified",ICD11Code
i11_12626,category,3,http://id.who.int/icd/entity/522397394,http://id.who.int/icd/release/11/2018-12/mms/522397394,9A01.20,09,,"Hordeolum externum",ICD11Code
i11_12627,category,3,http://id.who.int/icd/entity/1804498477,http://id.who.int/icd/release/11/2018-12/mms/1804498477,9A01.21,09,,"Hordeolum internum",ICD11Code
i11_12628,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1259721857/unspecified,9A01.2Z,09,,"Hordeolum, unspecified",ICD11Code
i11_12629,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1435390252/other,9A01.Y,09,,"Other specified infectious disorders of eyelid",ICD11Code
i11_12630,,-1,,http://id.who.int/icd/release/11/2018-12/mms/278788556,9A02.00,09,,"Chalazion externum",ICD11Code
i11_12631,,-1,,http://id.who.int/icd/release/11/2018-12/mms/217389712,9A02.01,09,,"Chalazion internum",ICD11Code
i11_12632,category,3,,http://id.who.int/icd/release/11/2018-12/mms/777918741/other,9A02.0Y,09,,"Other specified chalazion",ICD11Code
i11_12633,category,3,,http://id.who.int/icd/release/11/2018-12/mms/777918741/unspecified,9A02.0Z,09,,"Chalazion, unspecified",ICD11Code
i11_12634,category,2,http://id.who.int/icd/entity/1248470145,http://id.who.int/icd/release/11/2018-12/mms/1248470145,9A02.1,09,,"Posterior blepharitis",ICD11Code
i11_12635,category,2,http://id.who.int/icd/entity/1464324556,http://id.who.int/icd/release/11/2018-12/mms/1464324556,9A02.2,09,,"Ligneous conjunctivitis",ICD11Code
i11_12636,category,2,http://id.who.int/icd/entity/2113471999,http://id.who.int/icd/release/11/2018-12/mms/2113471999,9A02.4,09,,"Meibomian Gland Dysfunction",ICD11Code
i11_12637,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1504678744/other,9A02.Y,09,,"Other specified inflammatory disorders of eyelid",ICD11Code
i11_12638,category,3,http://id.who.int/icd/entity/590216180,http://id.who.int/icd/release/11/2018-12/mms/590216180,9A03.00,09,,"Marcus-Gunn syndrome",ICD11Code
i11_12639,category,3,http://id.who.int/icd/entity/1150073195,http://id.who.int/icd/release/11/2018-12/mms/1150073195,9A03.01,09,,"Mechanical ptosis of eyelid",ICD11Code
i11_12640,category,3,http://id.who.int/icd/entity/807528854,http://id.who.int/icd/release/11/2018-12/mms/807528854,9A03.02,09,,"Myogenic ptosis of eyelid",ICD11Code
i11_12641,category,3,http://id.who.int/icd/entity/1433019392,http://id.who.int/icd/release/11/2018-12/mms/1433019392,9A03.03,09,,"Paralytic ptosis of eyelid",ICD11Code
i11_12642,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1361674069/other,9A03.0Y,09,,"Other specified blepharoptosis",ICD11Code
i11_12643,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1361674069/unspecified,9A03.0Z,09,,"Blepharoptosis, unspecified",ICD11Code
i11_12644,category,3,http://id.who.int/icd/entity/1058496688,http://id.who.int/icd/release/11/2018-12/mms/1058496688,9A03.10,09,,"Cicatricial entropion of eyelid",ICD11Code
i11_12645,category,3,http://id.who.int/icd/entity/1270493263,http://id.who.int/icd/release/11/2018-12/mms/1270493263,9A03.11,09,,"Mechanical entropion of eyelid",ICD11Code
i11_12646,category,3,http://id.who.int/icd/entity/787611099,http://id.who.int/icd/release/11/2018-12/mms/787611099,9A03.12,09,,"Senile entropion of eyelid",ICD11Code
i11_12647,category,3,http://id.who.int/icd/entity/1562340943,http://id.who.int/icd/release/11/2018-12/mms/1562340943,9A03.13,09,,"Spastic entropion of eyelid",ICD11Code
i11_12648,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1516023078/other,9A03.1Y,09,,"Other specified entropion of eyelid",ICD11Code
i11_12649,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1516023078/unspecified,9A03.1Z,09,,"Entropion of eyelid, unspecified",ICD11Code
i11_12650,category,3,http://id.who.int/icd/entity/1758603433,http://id.who.int/icd/release/11/2018-12/mms/1758603433,9A03.20,09,,"Cicatricial ectropion of eyelid",ICD11Code
i11_12651,category,3,http://id.who.int/icd/entity/478115926,http://id.who.int/icd/release/11/2018-12/mms/478115926,9A03.21,09,,"Mechanical ectropion of eyelid",ICD11Code
i11_12652,category,3,http://id.who.int/icd/entity/2033497540,http://id.who.int/icd/release/11/2018-12/mms/2033497540,9A03.22,09,,"Senile ectropion of eyelid",ICD11Code
i11_12653,category,3,http://id.who.int/icd/entity/182068824,http://id.who.int/icd/release/11/2018-12/mms/182068824,9A03.23,09,,"Spastic ectropion of eyelid",ICD11Code
i11_12654,category,3,http://id.who.int/icd/entity/949937547,http://id.who.int/icd/release/11/2018-12/mms/949937547,9A03.24,09,,"Floppy eyelid syndrome",ICD11Code
i11_12655,category,3,,http://id.who.int/icd/release/11/2018-12/mms/857829804/other,9A03.2Y,09,,"Other specified ectropion of eyelid",ICD11Code
i11_12656,category,3,,http://id.who.int/icd/release/11/2018-12/mms/857829804/unspecified,9A03.2Z,09,,"Ectropion of eyelid, unspecified",ICD11Code
i11_12657,category,3,http://id.who.int/icd/entity/1868697470,http://id.who.int/icd/release/11/2018-12/mms/1868697470,9A03.40,09,,"Cicatricial lagophthalmos",ICD11Code
i11_12658,category,3,http://id.who.int/icd/entity/466575235,http://id.who.int/icd/release/11/2018-12/mms/466575235,9A03.41,09,,"Mechanical lagophthalmos",ICD11Code
i11_12659,category,3,http://id.who.int/icd/entity/2122617367,http://id.who.int/icd/release/11/2018-12/mms/2122617367,9A03.42,09,,"Paralytic lagophthalmos",ICD11Code
i11_12660,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1200365909/other,9A03.4Y,09,,"Other specified lagophthalmos",ICD11Code
i11_12661,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1200365909/unspecified,9A03.4Z,09,,"Lagophthalmos, unspecified",ICD11Code
i11_12662,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1305335252/other,9A03.Y,09,,"Other specified acquired malposition of eyelid",ICD11Code
i11_12663,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1305335252/unspecified,9A03.Z,09,,"Acquired malposition of eyelid, unspecified",ICD11Code
i11_12664,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1105991600/other,9A04.Y,09,,"Other specified acquired disorders of eyelashes",ICD11Code
i11_12665,category,2,,http://id.who.int/icd/release/11/2018-12/mms/67586876/other,9A05.Y,09,,"Other specified movement disorders of eyelid",ICD11Code
i11_12666,category,2,,http://id.who.int/icd/release/11/2018-12/mms/67586876/unspecified,9A05.Z,09,,"Movement disorders of eyelid, unspecified",ICD11Code
i11_12667,category,2,http://id.who.int/icd/entity/612232309,http://id.who.int/icd/release/11/2018-12/mms/612232309,9A06.0,09,,"Involvement of eyelid by dermatosis classified elsewhere",ICD11Code
i11_12668,category,2,http://id.who.int/icd/entity/1390019541,http://id.who.int/icd/release/11/2018-12/mms/1390019541,9A06.1,09,,"Vitiligo of eyelid or periocular area",ICD11Code
i11_12669,category,2,http://id.who.int/icd/entity/714117534,http://id.who.int/icd/release/11/2018-12/mms/714117534,9A06.2,09,,"Symblepharon, acquired",ICD11Code
i11_12670,category,2,http://id.who.int/icd/entity/829235056,http://id.who.int/icd/release/11/2018-12/mms/829235056,9A06.3,09,,"Traumatic scar of eyelid",ICD11Code
i11_12671,category,2,http://id.who.int/icd/entity/417015801,http://id.who.int/icd/release/11/2018-12/mms/417015801,9A06.5,09,,"Tear Trough Deformity",ICD11Code
i11_12672,category,2,http://id.who.int/icd/entity/718468094,http://id.who.int/icd/release/11/2018-12/mms/718468094,9A06.6,09,,"Sunken Sulcus Deformity",ICD11Code
i11_12673,category,2,http://id.who.int/icd/entity/6464079,http://id.who.int/icd/release/11/2018-12/mms/6464079,9A06.7,09,,"Dermatitis or eczema of eyelids",ICD11Code
i11_12674,category,3,http://id.who.int/icd/entity/1420272543,http://id.who.int/icd/release/11/2018-12/mms/1420272543,9A06.71,09,,"Seborrhoeic dermatitis of eyelids",ICD11Code
i11_12675,category,3,http://id.who.int/icd/entity/457744369,http://id.who.int/icd/release/11/2018-12/mms/457744369,9A06.72,09,,"Allergic contact blepharoconjunctivitis",ICD11Code
i11_12676,category,3,,http://id.who.int/icd/release/11/2018-12/mms/6464079/other,9A06.7Y,09,,"Other specified dermatitis or eczema of eyelids",ICD11Code
i11_12677,category,3,,http://id.who.int/icd/release/11/2018-12/mms/6464079/unspecified,9A06.7Z,09,,"Dermatitis or eczema of eyelids, type unspecified",ICD11Code
i11_12678,category,2,,http://id.who.int/icd/release/11/2018-12/mms/136743240/other,9A06.Y,09,,"Other specified disorders of eyelid",ICD11Code
i11_12679,category,1,,http://id.who.int/icd/release/11/2018-12/mms/73229602/other,9A0Y,09,,"Other specified disorders of eyelid or peri-ocular area",ICD11Code
i11_12680,block,2,http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2018-12/mms/1628710366,,09,,"Disorders of lacrimal apparatus",ICD11Code
i11_12681,category,1,http://id.who.int/icd/entity/1108174726,http://id.who.int/icd/release/11/2018-12/mms/1108174726,9A10,09,,"Disorders of lacrimal gland",ICD11Code
i11_12682,category,2,http://id.who.int/icd/entity/1957823459,http://id.who.int/icd/release/11/2018-12/mms/1957823459,9A10.0,09,,"Infections of the lacrimal gland",ICD11Code
i11_12683,category,2,http://id.who.int/icd/entity/1446936878,http://id.who.int/icd/release/11/2018-12/mms/1446936878,9A10.1,09,,"Orbital inflammatory syndrome",ICD11Code
i11_12684,category,2,http://id.who.int/icd/entity/1638768720,http://id.who.int/icd/release/11/2018-12/mms/1638768720,9A10.2,09,,"Benign lymphoepithelial lesion of lacrimal gland",ICD11Code
i11_12685,category,2,http://id.who.int/icd/entity/221405565,http://id.who.int/icd/release/11/2018-12/mms/221405565,9A10.3,09,,"Hyperlacrimation",ICD11Code
i11_12686,category,2,http://id.who.int/icd/entity/634778462,http://id.who.int/icd/release/11/2018-12/mms/634778462,9A10.4,09,,"Underproduction of tears",ICD11Code
i11_12687,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1108174726/other,9A10.Y,09,,"Other specified disorders of lacrimal gland",ICD11Code
i11_12688,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1108174726/unspecified,9A10.Z,09,,"Disorders of lacrimal gland, unspecified",ICD11Code
i11_12689,category,2,http://id.who.int/icd/entity/129526571,http://id.who.int/icd/release/11/2018-12/mms/129526571,9A11.0,09,,"Eversion of lacrimal punctum",ICD11Code
i11_12690,category,2,http://id.who.int/icd/entity/678655279,http://id.who.int/icd/release/11/2018-12/mms/678655279,9A11.1,09,,"Canaliculitis",ICD11Code
i11_12691,category,2,http://id.who.int/icd/entity/1034960983,http://id.who.int/icd/release/11/2018-12/mms/1034960983,9A11.2,09,,"Dacryocystitis",ICD11Code
i11_12692,category,2,http://id.who.int/icd/entity/870876723,http://id.who.int/icd/release/11/2018-12/mms/870876723,9A11.3,09,,"Conjunctivochalasis",ICD11Code
i11_12693,category,2,http://id.who.int/icd/entity/16492610,http://id.who.int/icd/release/11/2018-12/mms/16492610,9A11.4,09,,"Punctal stenosis",ICD11Code
i11_12694,category,2,http://id.who.int/icd/entity/287126827,http://id.who.int/icd/release/11/2018-12/mms/287126827,9A11.5,09,,"Nasolacrimal canalicular stenosis",ICD11Code
i11_12695,category,2,http://id.who.int/icd/entity/1930771414,http://id.who.int/icd/release/11/2018-12/mms/1930771414,9A11.6,09,,"Dacryolith",ICD11Code
i11_12696,category,2,http://id.who.int/icd/entity/1706059220,http://id.who.int/icd/release/11/2018-12/mms/1706059220,9A11.7,09,,"Nasolacrimal sac stenosis",ICD11Code
i11_12697,category,2,http://id.who.int/icd/entity/729476309,http://id.who.int/icd/release/11/2018-12/mms/729476309,9A11.8,09,,"Nasolacrimal duct obstruction",ICD11Code
i11_12698,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1807441683/other,9A11.Y,09,,"Other specified disorders of lacrimal drainage system",ICD11Code
i11_12699,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1807441683/unspecified,9A11.Z,09,,"Disorders of lacrimal drainage system, unspecified",ICD11Code
i11_12700,category,1,,http://id.who.int/icd/release/11/2018-12/mms/1628710366/other,9A1Y,09,,"Other specified disorders of lacrimal apparatus",ICD11Code
i11_12701,block,2,http://id.who.int/icd/entity/73394252,http://id.who.int/icd/release/11/2018-12/mms/73394252,,09,,"Disorders of orbit",ICD11Code
i11_12702,category,2,http://id.who.int/icd/entity/1441506774,http://id.who.int/icd/release/11/2018-12/mms/1441506774,9A20.0,09,,"Axial displacement of eyeball",ICD11Code
i11_12703,category,3,http://id.who.int/icd/entity/1783631381,http://id.who.int/icd/release/11/2018-12/mms/1783631381,9A20.01,09,,"Inward displacement of eyeball",ICD11Code
i11_12704,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1441506774/other,9A20.0Y,09,,"Other specified axial displacement of eyeball",ICD11Code
