:ID,ClassKind,Depth:int,Code,Chapter,Title,:LABEL
i10_8318,category,2,R16.2,XVIII,"Hepatomegaly with splenomegaly, not elsewhere classified",ICD10Code
i10_8319,category,1,R17,XVIII,"Unspecified jaundice",ICD10Code
i10_8320,category,1,R18,XVIII,"Ascites",ICD10Code
i10_8321,category,1,R19,XVIII,"Other symptoms and signs involving the digestive system and abdomen",ICD10Code
i10_8322,category,2,R19.0,XVIII,"Intra-abdominal and pelvic swelling, mass and lump",ICD10Code
i10_8323,category,2,R19.1,XVIII,"Abnormal bowel sounds",ICD10Code
i10_8324,category,2,R19.2,XVIII,"Visible peristalsis",ICD10Code
i10_8325,category,2,R19.3,XVIII,"Abdominal rigidity",ICD10Code
i10_8326,category,2,R19.4,XVIII,"Change in bowel habit",ICD10Code
i10_8327,category,2,R19.5,XVIII,"Other faecal abnormalities",ICD10Code
i10_8328,category,2,R19.6,XVIII,"Halitosis",ICD10Code
i10_8329,category,2,R19.8,XVIII,"Other specified symptoms and signs involving the digestive system and abdomen",ICD10Code
i10_8330,block,1,R20-R23,XVIII,"Symptoms and signs involving the skin and subcutaneous tissue",ICD10Code
i10_8331,category,1,R20,XVIII,"Disturbances of skin sensation",ICD10Code
i10_8332,category,2,R20.0,XVIII,"Anaesthesia of skin",ICD10Code
i10_8333,category,2,R20.1,XVIII,"Hypoaesthesia of skin",ICD10Code
i10_8334,category,2,R20.2,XVIII,"Paraesthesia of skin",ICD10Code
i10_8335,category,2,R20.3,XVIII,"Hyperaesthesia",ICD10Code
i10_8336,category,2,R20.8,XVIII,"Other and unspecified disturbances of skin sensation",ICD10Code
i10_8337,category,1,R21,XVIII,"Rash and other nonspecific skin eruption",ICD10Code
i10_8338,category,1,R22,XVIII,"Localized swelling, mass and lump of skin and subcutaneous tissue",ICD10Code
i10_8339,category,2,R22.0,XVIII,"Localized swelling, mass and lump, head",ICD10Code
i10_8340,category,2,R22.1,XVIII,"Localized swelling, mass and lump, neck",ICD10Code
i10_8341,category,2,R22.2,XVIII,"Localized swelling, mass and lump, trunk",ICD10Code
i10_8342,category,2,R22.3,XVIII,"Localized swelling, mass and lump, upper limb",ICD10Code
i10_8343,category,2,R22.4,XVIII,"Localized swelling, mass and lump, lower limb",ICD10Code
i10_8344,category,2,R22.7,XVIII,"Localized swelling, mass and lump, multiple sites",ICD10Code
i10_8345,category,2,R22.9,XVIII,"Localized swelling, mass and lump, unspecified",ICD10Code
i10_8346,category,1,R23,XVIII,"Other skin changes",ICD10Code
i10_8347,category,2,R23.0,XVIII,"Cyanosis",ICD10Code
i10_8348,category,2,R23.1,XVIII,"Pallor",ICD10Code
i10_8349,category,2,R23.2,XVIII,"Flushing",ICD10Code
i10_8350,category,2,R23.3,XVIII,"Spontaneous ecchymoses",ICD10Code
i10_8351,category,2,R23.4,XVIII,"Changes in skin texture",ICD10Code
i10_8352,category,2,R23.8,XVIII,"Other and unspecified skin changes",ICD10Code
i10_8353,block,1,R25-R29,XVIII,"Symptoms and signs involving the nervous and musculoskeletal systems",ICD10Code
i10_8354,category,1,R25,XVIII,"Abnormal involuntary movements",ICD10Code
i10_8355,category,2,R25.0,XVIII,"Abnormal head movements",ICD10Code
i10_8356,category,2,R25.1,XVIII,"Tremor, unspecified",ICD10Code
i10_8357,category,2,R25.2,XVIII,"Cramp and spasm",ICD10Code
i10_8358,category,2,R25.3,XVIII,"Fasciculation",ICD10Code
i10_8359,category,2,R25.8,XVIII,"Other and unspecified abnormal involuntary movements",ICD10Code
i10_8360,category,1,R26,XVIII,"Abnormalities of gait and mobility",ICD10Code
i10_8361,category,2,R26.0,XVIII,"Ataxic gait",ICD10Code
i10_8362,category,2,R26.1,XVIII,"Paralytic gait",ICD10Code
i10_8363,category,2,R26.2,XVIII,"Difficulty in walking, not elsewhere classified",ICD10Code
i10_8364,category,2,R26.3,XVIII,"Immobility",ICD10Code
i10_8365,category,2,R26.8,XVIII,"Other and unspecified abnormalities of gait and mobility",ICD10Code
i10_8366,category,1,R27,XVIII,"Other lack of coordination",ICD10Code
i10_8367,category,2,R27.0,XVIII,"Ataxia, unspecified",ICD10Code
i10_8368,category,2,R27.8,XVIII,"Other and unspecified lack of coordination",ICD10Code
i10_8369,category,1,R29,XVIII,"Other symptoms and signs involving the nervous and musculoskeletal systems",ICD10Code
i10_8370,category,2,R29.0,XVIII,"Tetany",ICD10Code
i10_8371,category,2,R29.1,XVIII,"Meningismus",ICD10Code
i10_8372,category,2,R29.2,XVIII,"Abnormal reflex",ICD10Code
i10_8373,category,2,R29.3,XVIII,"Abnormal posture",ICD10Code
i10_8374,category,2,R29.4,XVIII,"Clicking hip",ICD10Code
i10_8375,category,2,R29.6,XVIII,"Tendency to fall, not elsewhere classified",ICD10Code
i10_8376,category,2,R29.8,XVIII,"Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems",ICD10Code
i10_8377,block,1,R30-R39,XVIII,"Symptoms and signs involving the urinary system",ICD10Code
i10_8378,category,1,R30,XVIII,"Pain associated with micturition",ICD10Code
i10_8379,category,2,R30.0,XVIII,"Dysuria",ICD10Code
i10_8380,category,2,R30.1,XVIII,"Vesical tenesmus",ICD10Code
i10_8381,category,2,R30.9,XVIII,"Painful micturition, unspecified",ICD10Code
i10_8382,category,1,R31,XVIII,"Unspecified haematuria",ICD10Code
i10_8383,category,1,R32,XVIII,"Unspecified urinary incontinence",ICD10Code
i10_8384,category,1,R33,XVIII,"Retention of urine",ICD10Code
i10_8385,category,1,R34,XVIII,"Anuria and oliguria",ICD10Code
i10_8386,category,1,R35,XVIII,"Polyuria",ICD10Code
i10_8387,category,1,R36,XVIII,"Urethral discharge",ICD10Code
i10_8388,category,1,R39,XVIII,"Other symptoms and signs involving the urinary system",ICD10Code
i10_8389,category,2,R39.0,XVIII,"Extravasation of urine",ICD10Code
i10_8390,category,2,R39.1,XVIII,"Other difficulties with micturition",ICD10Code
i10_8391,category,2,R39.2,XVIII,"Extrarenal uraemia",ICD10Code
i10_8392,category,2,R39.8,XVIII,"Other and unspecified symptoms and signs involving the urinary system",ICD10Code
i10_8393,block,1,R40-R46,XVIII,"Symptoms and signs involving cognition, perception, emotional state and behaviour",ICD10Code
i10_8394,category,1,R40,XVIII,"Somnolence, stupor and coma",ICD10Code
i10_8395,category,2,R40.0,XVIII,"Somnolence",ICD10Code
i10_8396,category,2,R40.1,XVIII,"Stupor",ICD10Code
i10_8397,category,2,R40.2,XVIII,"Coma, unspecified",ICD10Code
i10_8398,category,1,R41,XVIII,"Other symptoms and signs involving cognitive functions and awareness",ICD10Code
i10_8399,category,2,R41.0,XVIII,"Disorientation, unspecified",ICD10Code
i10_8400,category,2,R41.1,XVIII,"Anterograde amnesia",ICD10Code
i10_8401,category,2,R41.2,XVIII,"Retrograde amnesia",ICD10Code
i10_8402,category,2,R41.3,XVIII,"Other amnesia",ICD10Code
i10_8403,category,2,R41.8,XVIII,"Other and unspecified symptoms and signs involving cognitive functions and awareness",ICD10Code
i10_8404,category,1,R42,XVIII,"Dizziness and giddiness",ICD10Code
i10_8405,category,1,R43,XVIII,"Disturbances of smell and taste",ICD10Code
i10_8406,category,2,R43.0,XVIII,"Anosmia",ICD10Code
i10_8407,category,2,R43.1,XVIII,"Parosmia",ICD10Code
i10_8408,category,2,R43.2,XVIII,"Parageusia",ICD10Code
i10_8409,category,2,R43.8,XVIII,"Other and unspecified disturbances of smell and taste",ICD10Code
i10_8410,category,1,R44,XVIII,"Other symptoms and signs involving general sensations and perceptions",ICD10Code
i10_8411,category,2,R44.0,XVIII,"Auditory hallucinations",ICD10Code
i10_8412,category,2,R44.1,XVIII,"Visual hallucinations",ICD10Code
i10_8413,category,2,R44.2,XVIII,"Other hallucinations",ICD10Code
i10_8414,category,2,R44.3,XVIII,"Hallucinations, unspecified",ICD10Code
i10_8415,category,2,R44.8,XVIII,"Other and unspecified symptoms and signs involving general sensations and perceptions",ICD10Code
i10_8416,category,1,R45,XVIII,"Symptoms and signs involving emotional state",ICD10Code
i10_8417,category,2,R45.0,XVIII,"Nervousness",ICD10Code
i10_8418,category,2,R45.1,XVIII,"Restlessness and agitation",ICD10Code
i10_8419,category,2,R45.2,XVIII,"Unhappiness",ICD10Code
i10_8420,category,2,R45.3,XVIII,"Demoralization and apathy",ICD10Code
i10_8421,category,2,R45.4,XVIII,"Irritability and anger",ICD10Code
i10_8422,category,2,R45.5,XVIII,"Hostility",ICD10Code
i10_8423,category,2,R45.6,XVIII,"Physical violence",ICD10Code
i10_8424,category,2,R45.7,XVIII,"State of emotional shock and stress, unspecified",ICD10Code
i10_8425,category,2,R45.8,XVIII,"Other symptoms and signs involving emotional state",ICD10Code
i10_8426,category,1,R46,XVIII,"Symptoms and signs involving appearance and behaviour",ICD10Code
i10_8427,category,2,R46.0,XVIII,"Very low level of personal hygiene",ICD10Code
i10_8428,category,2,R46.1,XVIII,"Bizarre personal appearance",ICD10Code
i10_8429,category,2,R46.2,XVIII,"Strange and inexplicable behaviour",ICD10Code
i10_8430,category,2,R46.3,XVIII,"Overactivity",ICD10Code
i10_8431,category,2,R46.4,XVIII,"Slowness and poor responsiveness",ICD10Code
i10_8432,category,2,R46.5,XVIII,"Suspiciousness and marked evasiveness",ICD10Code
i10_8433,category,2,R46.6,XVIII,"Undue concern and preoccupation with stressful events",ICD10Code
i10_8434,category,2,R46.7,XVIII,"Verbosity and circumstantial detail obscuring reason for contact",ICD10Code
i10_8435,category,2,R46.8,XVIII,"Other symptoms and signs involving appearance and behaviour",ICD10Code
i10_8436,block,1,R47-R49,XVIII,"Symptoms and signs involving speech and voice",ICD10Code
i10_8437,category,1,R47,XVIII,"Speech disturbances, not elsewhere classified",ICD10Code
i10_8438,category,2,R47.0,XVIII,"Dysphasia and aphasia",ICD10Code
i10_8439,category,2,R47.1,XVIII,"Dysarthria and anarthria",ICD10Code
i10_8440,category,2,R47.8,XVIII,"Other and unspecified speech disturbances",ICD10Code
i10_8441,category,1,R48,XVIII,"Dyslexia and other symbolic dysfunctions, not elsewhere classified",ICD10Code
i10_8442,category,2,R48.0,XVIII,"Dyslexia and alexia",ICD10Code
i10_8443,category,2,R48.1,XVIII,"Agnosia",ICD10Code
i10_8444,category,2,R48.2,XVIII,"Apraxia",ICD10Code
i10_8445,category,2,R48.8,XVIII,"Other and unspecified symbolic dysfunctions",ICD10Code
i10_8446,category,1,R49,XVIII,"Voice disturbances",ICD10Code
i10_8447,category,2,R49.0,XVIII,"Dysphonia",ICD10Code
i10_8448,category,2,R49.1,XVIII,"Aphonia",ICD10Code
i10_8449,category,2,R49.2,XVIII,"Hypernasality and hyponasality",ICD10Code
i10_8450,category,2,R49.8,XVIII,"Other and unspecified voice disturbances",ICD10Code
i10_8451,block,1,R50-R69,XVIII,"General symptoms and signs",ICD10Code
i10_8452,category,1,R50,XVIII,"Fever of other and unknown origin",ICD10Code
i10_8453,category,2,R50.2,XVIII,"Drug-induced fever",ICD10Code
i10_8454,category,2,R50.8,XVIII,"Other specified fever",ICD10Code
i10_8455,category,2,R50.9,XVIII,"Fever, unspecified",ICD10Code
i10_8456,category,1,R51,XVIII,"Headache",ICD10Code
i10_8457,category,1,R52,XVIII,"Pain, not elsewhere classified",ICD10Code
i10_8458,category,2,R52.0,XVIII,"Acute pain",ICD10Code
i10_8459,category,2,R52.1,XVIII,"Chronic intractable pain",ICD10Code
i10_8460,category,2,R52.2,XVIII,"Other chronic pain",ICD10Code
i10_8461,category,2,R52.9,XVIII,"Pain, unspecified",ICD10Code
i10_8462,category,1,R53,XVIII,"Malaise and fatigue",ICD10Code
i10_8463,category,1,R54,XVIII,"Senility",ICD10Code
i10_8464,category,1,R55,XVIII,"Syncope and collapse",ICD10Code
i10_8465,category,1,R56,XVIII,"Convulsions, not elsewhere classified",ICD10Code
i10_8466,category,2,R56.0,XVIII,"Febrile convulsions",ICD10Code
i10_8467,category,2,R56.8,XVIII,"Other and unspecified convulsions",ICD10Code
i10_8468,category,1,R57,XVIII,"Shock, not elsewhere classified",ICD10Code
i10_8469,category,2,R57.0,XVIII,"Cardiogenic shock",ICD10Code
i10_8470,category,2,R57.1,XVIII,"Hypovolaemic shock",ICD10Code
i10_8471,category,2,R57.2,XVIII,"Septic shock",ICD10Code
i10_8472,category,2,R57.8,XVIII,"Other shock",ICD10Code
i10_8473,category,2,R57.9,XVIII,"Shock, unspecified",ICD10Code
i10_8474,category,1,R58,XVIII,"Haemorrhage, not elsewhere classified",ICD10Code
i10_8475,category,1,R59,XVIII,"Enlarged lymph nodes",ICD10Code
i10_8476,category,2,R59.0,XVIII,"Localized enlarged lymph nodes",ICD10Code
i10_8477,category,2,R59.1,XVIII,"Generalized enlarged lymph nodes",ICD10Code
i10_8478,category,2,R59.9,XVIII,"Enlarged lymph nodes, unspecified",ICD10Code
i10_8479,category,1,R60,XVIII,"Oedema, not elsewhere classified",ICD10Code
i10_8480,category,2,R60.0,XVIII,"Localized oedema",ICD10Code
i10_8481,category,2,R60.1,XVIII,"Generalized oedema",ICD10Code
i10_8482,category,2,R60.9,XVIII,"Oedema, unspecified",ICD10Code
i10_8483,category,1,R61,XVIII,"Hyperhidrosis",ICD10Code
i10_8484,category,2,R61.0,XVIII,"Localized hyperhidrosis",ICD10Code
i10_8485,category,2,R61.1,XVIII,"Generalized hyperhidrosis",ICD10Code
i10_8486,category,2,R61.9,XVIII,"Hyperhidrosis, unspecified",ICD10Code
i10_8487,category,1,R62,XVIII,"Lack of expected normal physiological development",ICD10Code
i10_8488,category,2,R62.0,XVIII,"Delayed milestone",ICD10Code
i10_8489,category,2,R62.8,XVIII,"Other lack of expected normal physiological development",ICD10Code
i10_8490,category,2,R62.9,XVIII,"Lack of expected normal physiological development, unspecified",ICD10Code
i10_8491,category,1,R63,XVIII,"Symptoms and signs concerning food and fluid intake",ICD10Code
i10_8492,category,2,R63.0,XVIII,"Anorexia",ICD10Code
i10_8493,category,2,R63.1,XVIII,"Polydipsia",ICD10Code
i10_8494,category,2,R63.2,XVIII,"Polyphagia",ICD10Code
i10_8495,category,2,R63.3,XVIII,"Feeding difficulties and mismanagement",ICD10Code
i10_8496,category,2,R63.4,XVIII,"Abnormal weight loss",ICD10Code
i10_8497,category,2,R63.5,XVIII,"Abnormal weight gain",ICD10Code
i10_8498,category,2,R63.6,XVIII,"Insufficient intake of food and water due to self neglect",ICD10Code
i10_8499,category,2,R63.8,XVIII,"Other symptoms and signs concerning food and fluid intake",ICD10Code
i10_8500,category,1,R64,XVIII,"Cachexia",ICD10Code
i10_8501,category,1,R65,XVIII,"Systemic Inflammatory Response Syndrome [SIRS]",ICD10Code
i10_8502,category,2,R65.0,XVIII,"Systemic Inflammatory Response Syndrome of infectious origin without organ failure",ICD10Code
i10_8503,category,2,R65.1,XVIII,"Systemic Inflammatory Response Syndrome of infectious origin with organ failure",ICD10Code
i10_8504,category,2,R65.2,XVIII,"Systemic Inflammatory Response Syndrome of non-infectious origin without organ failure",ICD10Code
i10_8505,category,2,R65.3,XVIII,"Systemic Inflammatory Response Syndrome of non-infectious origin with organ failure",ICD10Code
i10_8506,category,2,R65.9,XVIII,"Systemic Inflammatory Response Syndrome, unspecified",ICD10Code
i10_8507,category,1,R68,XVIII,"Other general symptoms and signs",ICD10Code
i10_8508,category,2,R68.0,XVIII,"Hypothermia, not associated with low environmental temperature",ICD10Code
i10_8509,category,2,R68.1,XVIII,"Nonspecific symptoms peculiar to infancy",ICD10Code
i10_8510,category,2,R68.2,XVIII,"Dry mouth, unspecified",ICD10Code
i10_8511,category,2,R68.3,XVIII,"Clubbing of fingers",ICD10Code
i10_8512,category,2,R68.8,XVIII,"Other specified general symptoms and signs",ICD10Code
i10_8513,category,1,R69,XVIII,"Unknown and unspecified causes of morbidity",ICD10Code
i10_8514,block,1,R70-R79,XVIII,"Abnormal findings on examination of blood, without diagnosis",ICD10Code
i10_8515,category,1,R70,XVIII,"Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity",ICD10Code
i10_8516,category,2,R70.0,XVIII,"Elevated erythrocyte sedimentation rate",ICD10Code
i10_8517,category,2,R70.1,XVIII,"Abnormal plasma viscosity",ICD10Code
i10_8518,category,1,R71,XVIII,"Abnormality of red blood cells",ICD10Code
i10_8519,category,1,R72,XVIII,"Abnormality of white blood cells, not elsewhere classified",ICD10Code
i10_8520,category,1,R73,XVIII,"Elevated blood glucose level",ICD10Code
i10_8521,category,2,R73.0,XVIII,"Abnormal glucose tolerance test",ICD10Code
i10_8522,category,2,R73.9,XVIII,"Hyperglycaemia, unspecified",ICD10Code
i10_8523,category,1,R74,XVIII,"Abnormal serum enzyme levels",ICD10Code
i10_8524,category,2,R74.0,XVIII,"Elevation of levels of transaminase and lactic acid dehydrogenase [LDH]",ICD10Code
i10_8525,category,2,R74.8,XVIII,"Abnormal levels of other serum enzymes",ICD10Code
i10_8526,category,2,R74.9,XVIII,"Abnormal level of unspecified serum enzyme",ICD10Code
i10_8527,category,1,R75,XVIII,"Laboratory evidence of human immunodeficiency virus [HIV]",ICD10Code
i10_8528,category,1,R76,XVIII,"Other abnormal immunological findings in serum",ICD10Code
i10_8529,category,2,R76.0,XVIII,"Raised antibody titre",ICD10Code
i10_8530,category,2,R76.1,XVIII,"Abnormal reaction to tuberculin test",ICD10Code
i10_8531,category,2,R76.2,XVIII,"False-positive serological test for syphilis",ICD10Code
i10_8532,category,2,R76.8,XVIII,"Other specified abnormal immunological findings in serum",ICD10Code
i10_8533,category,2,R76.9,XVIII,"Abnormal immunological finding in serum, unspecified",ICD10Code
i10_8534,category,1,R77,XVIII,"Other abnormalities of plasma proteins",ICD10Code
i10_8535,category,2,R77.0,XVIII,"Abnormality of albumin",ICD10Code
i10_8536,category,2,R77.1,XVIII,"Abnormality of globulin",ICD10Code
i10_8537,category,2,R77.2,XVIII,"Abnormality of alphafetoprotein",ICD10Code
i10_8538,category,2,R77.8,XVIII,"Other specified abnormalities of plasma proteins",ICD10Code
i10_8539,category,2,R77.9,XVIII,"Abnormality of plasma protein, unspecified",ICD10Code
i10_8540,category,1,R78,XVIII,"Findings of drugs and other substances, not normally found in blood",ICD10Code
i10_8541,category,2,R78.0,XVIII,"Finding of alcohol in blood",ICD10Code
i10_8542,category,2,R78.1,XVIII,"Finding of opiate drug in blood",ICD10Code
i10_8543,category,2,R78.2,XVIII,"Finding of cocaine in blood",ICD10Code
i10_8544,category,2,R78.3,XVIII,"Finding of hallucinogen in blood",ICD10Code
i10_8545,category,2,R78.4,XVIII,"Finding of other drugs of addictive potential in blood",ICD10Code
i10_8546,category,2,R78.5,XVIII,"Finding of psychotropic drug in blood",ICD10Code
i10_8547,category,2,R78.6,XVIII,"Finding of steroid agent in blood",ICD10Code
i10_8548,category,2,R78.7,XVIII,"Finding of abnormal level of heavy metals in blood",ICD10Code
i10_8549,category,2,R78.8,XVIII,"Finding of other specified substances, not normally found in blood",ICD10Code
i10_8550,category,2,R78.9,XVIII,"Finding of unspecified substance, not normally found in blood",ICD10Code
i10_8551,category,1,R79,XVIII,"Other abnormal findings of blood chemistry",ICD10Code
i10_8552,category,2,R79.0,XVIII,"Abnormal level of blood mineral",ICD10Code
i10_8553,category,2,R79.8,XVIII,"Other specified abnormal findings of blood chemistry",ICD10Code
i10_8554,category,2,R79.9,XVIII,"Abnormal finding of blood chemistry, unspecified",ICD10Code
i10_8555,block,1,R80-R82,XVIII,"Abnormal findings on examination of urine, without diagnosis",ICD10Code
i10_8556,category,1,R80,XVIII,"Isolated proteinuria",ICD10Code
i10_8557,category,1,R81,XVIII,"Glycosuria",ICD10Code
i10_8558,category,1,R82,XVIII,"Other abnormal findings in urine",ICD10Code
i10_8559,category,2,R82.0,XVIII,"Chyluria",ICD10Code
i10_8560,category,2,R82.1,XVIII,"Myoglobinuria",ICD10Code
i10_8561,category,2,R82.2,XVIII,"Biliuria",ICD10Code
i10_8562,category,2,R82.3,XVIII,"Haemoglobinuria",ICD10Code
i10_8563,category,2,R82.4,XVIII,"Acetonuria",ICD10Code
i10_8564,category,2,R82.5,XVIII,"Elevated urine levels of drugs, medicaments and biological substances",ICD10Code
i10_8565,category,2,R82.6,XVIII,"Abnormal urine levels of substances chiefly nonmedicinal as to source",ICD10Code
i10_8566,category,2,R82.7,XVIII,"Abnormal findings on microbiological examination of urine",ICD10Code
i10_8567,category,2,R82.8,XVIII,"Abnormal findings on cytological and histological examination of urine",ICD10Code
i10_8568,category,2,R82.9,XVIII,"Other and unspecified abnormal findings in urine",ICD10Code
i10_8569,block,1,R83-R89,XVIII,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",ICD10Code
i10_8570,category,1,R83,XVIII,"Abnormal findings in cerebrospinal fluid",ICD10Code
i10_8571,modifiedcategory,2,R83.0,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal level of enzymes",ICD10Code
i10_8572,modifiedcategory,2,R83.1,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal level of hormones",ICD10Code
i10_8573,modifiedcategory,2,R83.2,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal level of other drugs, medicaments and biological substances",ICD10Code
i10_8574,modifiedcategory,2,R83.3,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal level of substances chiefly nonmedicinal as to source",ICD10Code
i10_8575,modifiedcategory,2,R83.4,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal immunological findings",ICD10Code
i10_8576,modifiedcategory,2,R83.5,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal microbiological findings",ICD10Code
i10_8577,modifiedcategory,2,R83.6,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal cytological findings",ICD10Code
i10_8578,modifiedcategory,2,R83.7,XVIII,"Abnormal findings in cerebrospinal fluid : abnormal histological findings",ICD10Code
i10_8579,modifiedcategory,2,R83.8,XVIII,"Abnormal findings in cerebrospinal fluid : other abnormal findings",ICD10Code
i10_8580,modifiedcategory,2,R83.9,XVIII,"Abnormal findings in cerebrospinal fluid : unspecified abnormal finding",ICD10Code
i10_8581,category,1,R84,XVIII,"Abnormal findings in specimens from respiratory organs and thorax",ICD10Code
i10_8582,modifiedcategory,2,R84.0,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal level of enzymes",ICD10Code
i10_8583,modifiedcategory,2,R84.1,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal level of hormones",ICD10Code
i10_8584,modifiedcategory,2,R84.2,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal level of other drugs, medicaments and biological substances",ICD10Code
i10_8585,modifiedcategory,2,R84.3,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal level of substances chiefly nonmedicinal as to source",ICD10Code
i10_8586,modifiedcategory,2,R84.4,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal immunological findings",ICD10Code
i10_8587,modifiedcategory,2,R84.5,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal microbiological findings",ICD10Code
i10_8588,modifiedcategory,2,R84.6,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal cytological findings",ICD10Code
i10_8589,modifiedcategory,2,R84.7,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : abnormal histological findings",ICD10Code
i10_8590,modifiedcategory,2,R84.8,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : other abnormal findings",ICD10Code
i10_8591,modifiedcategory,2,R84.9,XVIII,"Abnormal findings in specimens from respiratory organs and thorax : unspecified abnormal finding",ICD10Code
i10_8592,category,1,R85,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity",ICD10Code
i10_8593,modifiedcategory,2,R85.0,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal level of enzymes",ICD10Code
i10_8594,modifiedcategory,2,R85.1,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal level of hormones",ICD10Code
i10_8595,modifiedcategory,2,R85.2,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal level of other drugs, medicaments and biological substances",ICD10Code
i10_8596,modifiedcategory,2,R85.3,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal level of substances chiefly nonmedicinal as to source",ICD10Code
i10_8597,modifiedcategory,2,R85.4,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal immunological findings",ICD10Code
i10_8598,modifiedcategory,2,R85.5,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal microbiological findings",ICD10Code
i10_8599,modifiedcategory,2,R85.6,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal cytological findings",ICD10Code
i10_8600,modifiedcategory,2,R85.7,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : abnormal histological findings",ICD10Code
i10_8601,modifiedcategory,2,R85.8,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : other abnormal findings",ICD10Code
i10_8602,modifiedcategory,2,R85.9,XVIII,"Abnormal findings in specimens from digestive organs and abdominal cavity : unspecified abnormal finding",ICD10Code
i10_8603,category,1,R86,XVIII,"Abnormal findings in specimens from male genital organs",ICD10Code
i10_8604,modifiedcategory,2,R86.0,XVIII,"Abnormal findings in specimens from male genital organs : abnormal level of enzymes",ICD10Code
i10_8605,modifiedcategory,2,R86.1,XVIII,"Abnormal findings in specimens from male genital organs : abnormal level of hormones",ICD10Code
i10_8606,modifiedcategory,2,R86.2,XVIII,"Abnormal findings in specimens from male genital organs : abnormal level of other drugs, medicaments and biological substances",ICD10Code
i10_8607,modifiedcategory,2,R86.3,XVIII,"Abnormal findings in specimens from male genital organs : abnormal level of substances chiefly nonmedicinal as to source",ICD10Code
i10_8608,modifiedcategory,2,R86.4,XVIII,"Abnormal findings in specimens from male genital organs : abnormal immunological findings",ICD10Code
i10_8609,modifiedcategory,2,R86.5,XVIII,"Abnormal findings in specimens from male genital organs : abnormal microbiological findings",ICD10Code
i10_8610,modifiedcategory,2,R86.6,XVIII,"Abnormal findings in specimens from male genital organs : abnormal cytological findings",ICD10Code
i10_8611,modifiedcategory,2,R86.7,XVIII,"Abnormal findings in specimens from male genital organs : abnormal histological findings",ICD10Code
i10_8612,modifiedcategory,2,R86.8,XVIII,"Abnormal findings in specimens from male genital organs : other abnormal findings",ICD10Code
i10_8613,modifiedcategory,2,R86.9,XVIII,"Abnormal findings in specimens from male genital organs : unspecified abnormal finding",ICD10Code
i10_8614,category,1,R87,XVIII,"Abnormal findings in specimens from female genital organs",ICD10Code
i10_8615,modifiedcategory,2,R87.0,XVIII,"Abnormal findings in specimens from female genital organs : abnormal level of enzymes",ICD10Code
i10_8616,modifiedcategory,2,R87.1,XVIII,"Abnormal findings in specimens from female genital organs : abnormal level of hormones",ICD10Code
i10_8617,modifiedcategory,2,R87.2,XVIII,"Abnormal findings in specimens from female genital organs : abnormal level of other drugs, medicaments and biological substances",ICD10Code
i10_8618,modifiedcategory,2,R87.3,XVIII,"Abnormal findings in specimens from female genital organs : abnormal level of substances chiefly nonmedicinal as to source",ICD10Code
i10_8619,modifiedcategory,2,R87.4,XVIII,"Abnormal findings in specimens from female genital organs : abnormal immunological findings",ICD10Code
i10_8620,modifiedcategory,2,R87.5,XVIII,"Abnormal findings in specimens from female genital organs : abnormal microbiological findings",ICD10Code
i10_8621,modifiedcategory,2,R87.6,XVIII,"Abnormal findings in specimens from female genital organs : abnormal cytological findings",ICD10Code
i10_8622,modifiedcategory,2,R87.7,XVIII,"Abnormal findings in specimens from female genital organs : abnormal histological findings",ICD10Code
i10_8623,modifiedcategory,2,R87.8,XVIII,"Abnormal findings in specimens from female genital organs : other abnormal findings",ICD10Code
i10_8624,modifiedcategory,2,R87.9,XVIII,"Abnormal findings in specimens from female genital organs : unspecified abnormal finding",ICD10Code
